"","administrative","city","airport","imported","cases","region","population","date","Date"
"25858","Township/city","Wujie Township","No","No",0,"North",40034,"2021-04-08",2021-04-08
"25859","Township/city","Wujie Township","No","No",0,"North",40034,"2021-04-09",2021-04-09
"25860","Township/city","Wujie Township","No","No",0,"North",40034,"2021-04-10",2021-04-10
"25861","Township/city","Wujie Township","No","No",0,"North",40034,"2021-04-11",2021-04-11
"25862","Township/city","Wujie Township","No","No",0,"North",40034,"2021-04-12",2021-04-12
"25863","Township/city","Wujie Township","No","No",0,"North",40034,"2021-04-13",2021-04-13
"25864","Township/city","Wujie Township","No","No",0,"North",40034,"2021-04-14",2021-04-14
"25865","Township/city","Wujie Township","No","No",0,"North",40034,"2021-04-15",2021-04-15
"25866","Township/city","Wujie Township","No","No",0,"North",40034,"2021-04-16",2021-04-16
"25867","Township/city","Wujie Township","No","No",0,"North",40034,"2021-04-17",2021-04-17
"25868","Township/city","Wujie Township","No","No",0,"North",40034,"2021-04-18",2021-04-18
"25869","Township/city","Wujie Township","No","No",0,"North",40034,"2021-04-19",2021-04-19
"25870","Township/city","Wujie Township","No","No",0,"North",40034,"2021-04-20",2021-04-20
"25871","Township/city","Wujie Township","No","No",0,"North",40034,"2021-04-21",2021-04-21
"25872","Township/city","Wujie Township","No","No",0,"North",40034,"2021-04-22",2021-04-22
"25873","Township/city","Wujie Township","No","No",0,"North",40034,"2021-04-23",2021-04-23
"25874","Township/city","Wujie Township","No","No",0,"North",40034,"2021-04-24",2021-04-24
"25875","Township/city","Wujie Township","No","No",0,"North",40034,"2021-04-25",2021-04-25
"25876","Township/city","Wujie Township","No","No",0,"North",40034,"2021-04-26",2021-04-26
"25877","Township/city","Wujie Township","No","No",0,"North",40034,"2021-04-27",2021-04-27
"25878","Township/city","Wujie Township","No","No",0,"North",40034,"2021-04-28",2021-04-28
"25879","Township/city","Wujie Township","No","No",0,"North",40034,"2021-04-29",2021-04-29
"25880","Township/city","Wujie Township","No","No",0,"North",40034,"2021-04-30",2021-04-30
"25881","Township/city","Wujie Township","No","No",0,"North",40034,"2021-05-01",2021-05-01
"25882","Township/city","Wujie Township","No","No",0,"North",40034,"2021-05-02",2021-05-02
"25883","Township/city","Wujie Township","No","No",0,"North",40034,"2021-05-03",2021-05-03
"25884","Township/city","Wujie Township","No","No",0,"North",40034,"2021-05-04",2021-05-04
"25885","Township/city","Wujie Township","No","No",0,"North",40034,"2021-05-05",2021-05-05
"25886","Township/city","Wujie Township","No","No",0,"North",40034,"2021-05-06",2021-05-06
"25887","Township/city","Wujie Township","No","No",0,"North",40034,"2021-05-07",2021-05-07
"25888","Township/city","Wujie Township","No","No",0,"North",40034,"2021-05-08",2021-05-08
"25889","Township/city","Wujie Township","No","No",0,"North",40034,"2021-05-09",2021-05-09
"25890","Township/city","Wujie Township","No","No",0,"North",40034,"2021-05-10",2021-05-10
"25891","Township/city","Wujie Township","No","No",1,"North",40034,"2021-05-11",2021-05-11
"25892","Township/city","Wujie Township","No","No",1,"North",40034,"2021-05-12",2021-05-12
"25893","Township/city","Wujie Township","No","No",0,"North",40034,"2021-05-13",2021-05-13
"25894","Township/city","Wujie Township","No","No",0,"North",40034,"2021-05-14",2021-05-14
"25895","Township/city","Wujie Township","No","No",1,"North",40034,"2021-05-15",2021-05-15
"25896","Township/city","Wujie Township","No","No",1,"North",40034,"2021-05-16",2021-05-16
"25897","Township/city","Wujie Township","No","No",1,"North",40034,"2021-05-17",2021-05-17
"25898","Township/city","Wujie Township","No","No",0,"North",40034,"2021-05-18",2021-05-18
"25899","Township/city","Wujie Township","No","No",0,"North",40034,"2021-05-19",2021-05-19
"25900","Township/city","Wujie Township","No","No",0,"North",40034,"2021-05-20",2021-05-20
"25901","Township/city","Wujie Township","No","No",0,"North",40034,"2021-05-21",2021-05-21
"25902","Township/city","Wujie Township","No","No",0,"North",40034,"2021-05-22",2021-05-22
"25903","Township/city","Wujie Township","No","No",0,"North",40034,"2021-05-23",2021-05-23
"25904","Township/city","Wujie Township","No","No",0,"North",40034,"2021-05-24",2021-05-24
"25905","Township/city","Wujie Township","No","No",1,"North",40034,"2021-05-25",2021-05-25
